"licitacao_contrato";"id";"data";"catmat_id";"quantidade";"unidade";"valor_unitario";"valor_total"
2;55000505000102022;"2022-07-12";431080;10;"Unidade             ";3125.0;31250.0
1;55000505000142022;"2022-09-14";307531;20;"Unidade             ";1296.95;25939.0
1;55000505000182022;"2022-10-10";402403;6;"Unidade             ";1374.5;8247.0
2;55000505000182022;"2022-10-10";402403;7;"Unidade             ";375.0;2625.0
3;55000505000182022;"2022-10-10";402403;1;"Unidade             ";900.0;900.0
4;55000505000182022;"2022-10-10";402403;2;"Unidade             ";480.0;960.0
1;59000105000102022;"2022-07-11";385394;2;"Unidade             ";1194.0;2388.0
2;59000105000102022;"2022-07-11";212166;1;"Unidade             ";866.0;866.0
1;59000105000142022;"2022-11-03";428747;50;"Unidade             ";5.14;257.0
2;59000105000142022;"2022-11-03";446803;150;"Unidade             ";5.92;888.0
4;59000105000142022;"2022-11-03";350351;50;"Unidade             ";60.8;3040.0
5;59000105000142022;"2022-11-03";469535;20;"Unidade             ";44.4;888.0
6;59000105000142022;"2022-11-03";426309;30;"Unidade             ";5.25;157.5
8;59000105000142022;"2022-11-03";456113;60;"Unidade             ";2.65;159.0
9;59000105000142022;"2022-11-03";473389;50;"Unidade             ";8.0;400.0
11;59000105000142022;"2022-11-03";473260;2;"Rolo                ";165.43;330.86
12;59000105000142022;"2022-11-03";473260;2;"Rolo                ";350.86;701.72
14;59000105000142022;"2022-11-03";338648;3;"Rolo                ";408.7;1226.1
16;59000105000142022;"2022-11-03";447016;65;"Unidade             ";232.5;15112.5
17;59000105000142022;"2022-11-03";447016;40;"Unidade             ";27.25;1090.0
18;59000105000142022;"2022-11-03";427379;5;"Unidade             ";120.0;600.0
20;59000105000142022;"2022-11-03";477055;2;"Unidade             ";1153.3;2306.61
21;59000105000142022;"2022-11-03";379011;10;"Unidade             ";33.9;339.0
24;59000105000142022;"2022-11-03";333885;100;"Unidade             ";3.23;323.0
4;59000105000252022;"2022-10-25";486105;4;"Unidade             ";790.0;3160.0
5;59000105000252022;"2022-10-25";483239;2;"Unidade             ";860.0;1720.0
8;59000105000252022;"2022-10-25";600418;2;"Unidade             ";2780.0;5560.0
12;59000105000252022;"2022-10-25";600392;2;"Unidade             ";3864.95;7729.9
14;59000105000252022;"2022-10-25";254402;2;"Unidade             ";113.05;226.1
15;59000105000252022;"2022-10-25";470758;15;"Unidade             ";28.13;421.95
16;59000105000252022;"2022-10-25";343291;10;"Unidade             ";5724.0;57240.0
22;59000105000252022;"2022-10-25";474331;50;"Unidade             ";21.95;1097.5
23;59000105000252022;"2022-10-25";463209;50;"Unidade             ";27.3;1365.0
25;59000105000252022;"2022-10-25";469907;2;"Unidade             ";3250.0;6500.0
26;59000105000252022;"2022-10-25";477964;1;"Unidade             ";1200.0;1200.0
28;59000105000252022;"2022-10-25";601778;15;"Unidade             ";940.0;14100.0
29;59000105000252022;"2022-10-25";254402;1;"Unidade             ";428.0;428.0
1;59000105000362022;"2022-12-19";458763;1;"Unidade             ";12721.0;12721.0
1;59000105000372022;"2022-12-15";470260;4;"Unidade             ";4350.0;17400.0
2;59000105000372022;"2022-12-15";470260;1;"Unidade             ";4024.0;4024.0
3;59000105000372022;"2022-12-15";355247;15;"Unidade             ";54.52;817.87
4;59000105000372022;"2022-12-15";601279;1;"Unidade             ";772.2;772.2
1;59000105000382022;"2022-12-16";486534;1;"Unidade             ";997.29;997.29
2;59000105000382022;"2022-12-16";429733;150;"Unidade             ";84.3;12645.0
3;59000105000382022;"2022-12-16";469596;25;"Unidade             ";850.0;21250.0
4;59000105000382022;"2022-12-16";248494;2;"Unidade             ";275.0;550.0
1;68201005000102022;"2022-07-18";444628;96;"Unidade             ";354.1;33993.6
2;68201005000162022;"2023-01-09";318426;183;"Par                 ";2.31;422.73
3;68201005000162022;"2023-01-09";335474;128;"Unidade             ";4.59;587.52
5;68201005000162022;"2023-01-09";483700;183;"Unidade             ";15.84;2898.72
7;68201005000162022;"2023-01-09";288337;96;"Unidade             ";127.27;12217.9
8;68201005000162022;"2023-01-09";486894;2191;"Unidade             ";2.03;4447.73
30;71110005000072022;"2022-11-22";450706;200;"Unidade             ";24.0;4800.0
1;71400005000022022;"2022-11-17";471895;100;"Unidade             ";4399.9;439990.0
3;71400005000022022;"2022-11-17";453965;50;"Unidade             ";8780.0;439000.0
7;71400005000022022;"2022-11-17";451925;25;"Unidade             ";3306.0;82650.0
9;71400005000022022;"2022-11-17";478631;10;"Unidade             ";6200.0;62000.0
10;71400005000022022;"2022-11-17";463205;5;"Unidade             ";37387.7;186938.0
11;71400005000022022;"2022-11-17";451808;100;"Unidade             ";792.0;79200.0
15;71400005000022022;"2022-11-17";349855;50;"Unidade             ";139.58;6979.0
16;71400005000022022;"2022-11-17";326517;25;"Unidade             ";400.0;10000.0
17;71400005000022022;"2022-11-17";312254;10;"Unidade             ";2390.0;23900.0
18;71400005000022022;"2022-11-17";447936;25;"Unidade             ";1416.8;35420.2
20;71400005000022022;"2022-11-17";394558;5;"Unidade             ";4850.0;24250.0
21;71400005000022022;"2022-11-17";463274;10;"Unidade             ";6126.05;61260.5
22;71400005000022022;"2022-11-17";448242;10;"Unidade             ";6084.33;60843.3
24;71400005000022022;"2022-11-17";446924;5;"Unidade             ";3167.99;15840.0
25;71400005000022022;"2022-11-17";383032;4;"Unidade             ";6490.0;25960.0
26;71400005000022022;"2022-11-17";462905;5;"Unidade             ";17098.0;85490.0
27;71400005000022022;"2022-11-17";463205;5;"Unidade             ";37589.7;187948.0
28;71400005000022022;"2022-11-17";482537;4;"Unidade             ";4035.33;16141.3
1;71400005000032022;"2022-08-26";443535;14;"Unidade             ";1878.57;26300.0
2;71400005000032022;"2022-08-26";453041;54;"Unidade             ";206.86;11170.8
3;71400005000032022;"2022-08-26";379709;14;"Unidade             ";192.7;2697.8
4;71400005000032022;"2022-08-26";465505;14;"Unidade             ";120.92;1692.9
5;71400005000032022;"2022-08-26";453041;3;"Unidade             ";422.93;1268.79
6;71400005000032022;"2022-08-26";472869;500;"Unidade             ";6.81;3405.0
7;71400005000032022;"2022-08-26";383964;50;"Unidade             ";51.0;2550.0
9;71400005000032022;"2022-08-26";484263;1;"Unidade             ";482.7;482.7
11;71400005000032022;"2022-08-26";399543;11;"Unidade             ";304.0;3344.0
1;73100005000042022;"2022-08-09";474759;1;"Unidade             ";509500.0;509500.0
3;73100005000062022;"2022-09-19";236337;1700;"Unidade             ";57.94;98500.0
5;73100005000062022;"2022-09-19";484516;70;"Unidade             ";48.0;3360.0
6;73100005000062022;"2022-09-19";484516;50;"Unidade             ";54.0;2700.0
7;73100005000062022;"2022-09-19";484405;550;"Unidade             ";72.0;39600.0
11;73100005000062022;"2022-09-19";150170;130;"Unidade             ";155.38;20200.0
12;73100005000062022;"2022-09-19";150170;180;"Unidade             ";127.11;22880.0
13;73100005000062022;"2022-09-19";237898;300;"Unidade             ";123.0;36900.0
14;73100005000062022;"2022-09-19";484404;340;"Unidade             ";414.7;141000.0
15;73100005000062022;"2022-09-19";484404;110;"Unidade             ";413.63;45500.0
18;73100005000062022;"2022-09-19";484404;510;"Unidade             ";214.98;109640.0
22;73100005000062022;"2022-09-19";484405;600;"Unidade             ";184.58;110750.0
23;73100005000062022;"2022-09-19";484405;200;"Unidade             ";184.6;36920.0
2;73240005000032022;"2022-09-28";486705;4;"Unidade             ";108525.0;434100.0
1;74001405000182022;"2022-10-20";478538;3;"Unidade             ";50410.0;151230.0
1;74100005000362022;"2022-08-18";234158;200;"Unidade             ";384.0;76800.0
2;74100005000362022;"2022-08-18";234158;40;"Unidade             ";250.0;10000.0
3;74100005000362022;"2022-08-18";234158;45;"Unidade             ";638.0;28710.0
1;74205005000092022;"2022-03-15";482235;78;"Unidade             ";7461.12;581968.0
5;74205005000172022;"2022-04-26";150125;5;"Unidade             ";21.91;109.55
11;74205005000172022;"2022-04-26";19046;1;"Unidade             ";1730.67;1730.67
13;74205005000172022;"2022-04-26";129453;30;"Unidade             ";975.0;29250.0
17;74205005000172022;"2022-04-26";129453;1;"Caixa               ";831.77;831.77
24;74205005000172022;"2022-04-26";129453;10;"Caixa               ";350.45;3504.5
1;74205005000242022;"2022-06-03";150780;15;"Unidade             ";10133.3;152000.0
1;74205005000312022;"2022-06-28";445495;8000;"Garrafão            ";5.33;42640.0
2;74205005000332022;"2022-07-26";452791;1;"Barra               ";6945.0;6945.0
5;74205005000332022;"2022-07-26";452791;56;"Barra               ";40.62;2274.72
6;74205005000332022;"2022-07-26";452791;5;"Barra               ";671.2;3356.0
7;74205005000332022;"2022-07-26";452791;6;"Barra               ";174.66;1047.96
9;74205005000332022;"2022-07-26";452791;20;"Barra               ";335.0;6700.0
10;74205005000332022;"2022-07-26";371235;5;"Metro               ";1039.8;5199.0
11;74205005000332022;"2022-07-26";371235;6;"Metro               ";1248.33;7489.98
13;74205005000332022;"2022-07-26";371235;1;"Metro               ";1560.0;1560.0
14;74205005000332022;"2022-07-26";466359;16;"Peça                ";43.18;690.88
15;74205005000332022;"2022-07-26";466359;1;"Peça                ";539.0;539.0
16;74205005000332022;"2022-07-26";466359;1;"Peça                ";13000.0;13000.0
17;74205005000332022;"2022-07-26";466359;1;"Peça                ";23900.0;23900.0
18;74205005000332022;"2022-07-26";479473;1;"Unidade             ";3689.0;3689.0
20;74205005000332022;"2022-07-26";480103;2;"Unidade             ";1000.0;2000.0
21;74205005000332022;"2022-07-26";440452;1;"Rolo                ";82.56;82.56
22;74205005000332022;"2022-07-26";290250;65;"Unidade             ";61.07;3970.0
24;74205005000332022;"2022-07-26";401811;100;"Unidade             ";6.69;669.0
25;74205005000332022;"2022-07-26";445325;200;"Unidade             ";1.75;350.0
26;74205005000332022;"2022-07-26";445325;100;"Folha               ";7.7;770.0
27;74205005000332022;"2022-07-26";445324;100;"Unidade             ";2.52;252.0
28;74205005000332022;"2022-07-26";445326;100;"Unidade             ";1.96;196.0
29;74205005000332022;"2022-07-26";466062;78;"Unidade             ";26.1;2035.8
30;74205005000332022;"2022-07-26";263994;63;"Unidade             ";35.39;2230.0
32;74205005000332022;"2022-07-26";263994;16;"Unidade             ";45.37;725.92
35;74205005000332022;"2022-07-26";479154;2;"Metro               ";753.49;1506.98
37;74205005000332022;"2022-07-26";479154;3;"Metro               ";101.33;303.99
3;74205005000342022;"2022-07-26";478842;1;"Caixa               ";641.94;641.94
1;74205005000422022;"2022-07-28";459892;1;"Unidade             ";92936.3;92936.3
1;74205005000512022;"2022-09-02";483558;10;"Unidade             ";11.76;117.6
3;74205005000512022;"2022-09-02";483558;2;"Unidade             ";7.4;14.8
5;74205005000512022;"2022-09-02";483558;2;"Unidade             ";6.15;12.3
6;74205005000512022;"2022-09-02";483558;4;"Unidade             ";21.46;85.84
7;74205005000512022;"2022-09-02";483558;4;"Unidade             ";23.81;95.24
8;74205005000512022;"2022-09-02";483558;4;"Unidade             ";21.17;84.68
9;74205005000512022;"2022-09-02";483558;2;"Unidade             ";1442.56;2885.12
12;74205005000512022;"2022-09-02";441497;2;"Unidade             ";967.85;1935.7
13;74205005000512022;"2022-09-02";441497;2;"Unidade             ";1661.36;3322.72
14;74205005000512022;"2022-09-02";441497;8;"Unidade             ";243.04;1944.32
15;74205005000512022;"2022-09-02";441497;2;"Unidade             ";332.71;665.42
17;74205005000512022;"2022-09-02";441497;2;"Unidade             ";87.22;174.44
18;74205005000512022;"2022-09-02";441497;2;"Unidade             ";408.15;816.3
19;74205005000512022;"2022-09-02";238414;40;"Unidade             ";901.06;36042.4
25;74205005000512022;"2022-09-02";441497;2;"Unidade             ";185.81;371.62
26;74205005000512022;"2022-09-02";441497;2;"Unidade             ";8467.2;16934.4
27;74205005000512022;"2022-09-02";441497;2;"Unidade             ";591.68;1183.36
28;74205005000512022;"2022-09-02";441497;2;"Unidade             ";487.06;974.12
31;74205005000512022;"2022-09-02";441497;175;"Unidade             ";35.72;6251.21
33;74205005000512022;"2022-09-02";481990;12;"Unidade             ";137.0;1644.0
34;74205005000512022;"2022-09-02";474409;4;"Unidade             ";1664.04;6656.16
37;74205005000512022;"2022-09-02";441497;2;"Unidade             ";1605.86;3211.72
1;74205005000522022;"2022-09-02";427111;4;"UN                  ";12655.0;50620.0
1;74205005000532022;"2022-09-02";18996;5;"Unidade             ";195.53;977.65
5;74205005000532022;"2022-09-02";18996;2;"Unidade             ";207.88;415.76
7;74205005000532022;"2022-09-02";39500;2;"Unidade             ";740.0;1480.0
8;74205005000532022;"2022-09-02";400513;10;"Unidade             ";39.76;397.6
9;74205005000532022;"2022-09-02";431244;10;"Unidade             ";174.05;1740.5
10;74205005000532022;"2022-09-02";301554;35;"Unidade             ";77.11;2698.85
3;74205005000542022;"2022-09-09";477140;3;"Unidade             ";1999.99;5999.97
4;74205005000542022;"2022-09-09";477140;3;"Unidade             ";2499.99;7499.99
7;74205005000542022;"2022-09-09";477140;3;"Unidade             ";2398.99;7196.97
9;74205005000542022;"2022-09-09";477140;18;"Unidade             ";23.83;428.94
10;74205005000542022;"2022-09-09";337101;2;"Unidade             ";1999.99;3999.98
12;74205005000542022;"2022-09-09";353379;3;"Unidade             ";390.0;1170.0
16;74205005000602022;"2022-10-03";303368;5;"Unidade             ";31.95;159.75
18;74205005000602022;"2022-10-03";303368;5;"Unidade             ";31.95;159.75
22;74205005000602022;"2022-10-03";220441;5;"Unidade             ";685.0;3425.0
1;74205005000702022;"2022-09-28";320427;2;"Unidade             ";17965.0;35930.0
2;74205005000712022;"2022-10-13";439073;2;"Unidade             ";390.99;781.98
3;74205005000712022;"2022-10-13";439073;1;"Unidade             ";383.98;383.98
4;74205005000712022;"2022-10-13";467151;1;"Unidade             ";345.0;345.0
6;74205005000712022;"2022-10-13";439073;1;"Unidade             ";403.98;403.98
7;74205005000712022;"2022-10-13";439073;1;"Unidade             ";415.98;415.98
9;74205005000712022;"2022-10-13";439073;1;"Unidade             ";424.0;424.0
11;74205005000712022;"2022-10-13";439073;1;"Unidade             ";529.0;529.0
12;74205005000712022;"2022-10-13";439073;1;"Unidade             ";478.0;478.0
13;74205005000712022;"2022-10-13";439073;4;"Unidade             ";2028.91;8115.64
14;74205005000712022;"2022-10-13";439073;2;"Unidade             ";799.5;1599.0
16;74205005000712022;"2022-10-13";439073;2;"Unidade             ";479.5;959.0
17;74205005000712022;"2022-10-13";439073;1;"Unidade             ";1325.5;1325.5
19;74205005000712022;"2022-10-13";439073;1;"Unidade             ";504.0;504.0
21;74205005000712022;"2022-10-13";467152;2;"Unidade             ";307.5;615.0
22;74205005000712022;"2022-10-13";467152;1;"Unidade             ";350.0;350.0
23;74205005000712022;"2022-10-13";467152;1;"Unidade             ";369.0;369.0
24;74205005000712022;"2022-10-13";467152;2;"Unidade             ";307.5;615.0
26;74205005000712022;"2022-10-13";444593;1;"Unidade             ";381.99;381.99
28;74205005000712022;"2022-10-13";408050;1;"Unidade             ";366.5;366.5
29;74205005000712022;"2022-10-13";444594;1;"Unidade             ";347.0;347.0
30;74205005000712022;"2022-10-13";250942;1;"Unidade             ";295.0;295.0
31;74205005000712022;"2022-10-13";250942;1;"Unidade             ";460.0;460.0
32;74205005000712022;"2022-10-13";408050;4;"Unidade             ";616.0;2464.0
36;74205005000712022;"2022-10-13";250942;1;"Unidade             ";495.0;495.0
37;74205005000712022;"2022-10-13";250942;1;"Unidade             ";321.0;321.0
41;74205005000712022;"2022-10-13";444591;1;"Unidade             ";300.0;300.0
42;74205005000712022;"2022-10-13";444591;1;"Unidade             ";348.99;348.99
43;74205005000712022;"2022-10-13";444591;2;"Unidade             ";360.49;720.98
44;74205005000712022;"2022-10-13";444591;1;"Unidade             ";290.0;290.0
45;74205005000712022;"2022-10-13";444591;1;"Unidade             ";287.0;287.0
48;74205005000712022;"2022-10-13";444591;1;"Unidade             ";348.0;348.0
51;74205005000712022;"2022-10-13";444591;4;"Unidade             ";599.5;2398.0
52;74205005000712022;"2022-10-13";444591;2;"Unidade             ";422.5;845.0
54;74205005000712022;"2022-10-13";444591;2;"Unidade             ";274.5;549.0
56;74205005000712022;"2022-10-13";444591;1;"Unidade             ";316.0;316.0
57;74205005000712022;"2022-10-13";444591;1;"Unidade             ";281.0;281.0
58;74205005000712022;"2022-10-13";444591;1;"Unidade             ";219.0;219.0
61;74205005000712022;"2022-10-13";444591;1;"Unidade             ";2203.0;2203.0
64;74205005000712022;"2022-10-13";444591;2;"Unidade             ";219.5;439.0
68;74205005000712022;"2022-10-13";444591;2;"Unidade             ";139.5;279.0
70;74205005000712022;"2022-10-13";444591;1;"Unidade             ";386.0;386.0
71;74205005000712022;"2022-10-13";444591;4;"Unidade             ";5250.0;21000.0
73;74205005000712022;"2022-10-13";444591;1;"Unidade             ";2546.0;2546.0
1;74205005000722022;"2022-10-05";461604;2;"Unidade             ";49750.0;99500.0
1;74205005000732022;"2022-10-13";413673;12;"Unidade             ";6269.5;75234.0
3;74205005000732022;"2022-10-13";373335;2;"Unidade             ";14553.4;29106.9
4;74205005000732022;"2022-10-13";404314;5;"Unidade             ";1000.7;5003.5
31;74205005000832022;"2022-11-07";251806;150;"Unidade             ";0.14;22.15
33;74205005000832022;"2022-11-07";251806;10;"Unidade             ";10.0;100.0
34;74205005000832022;"2022-11-07";251806;50;"Unidade             ";1.0;50.0
35;74205005000832022;"2022-11-07";251806;80;"Unidade             ";12.0;960.0
39;74205005000832022;"2022-11-07";251806;1;"Unidade             ";10.0;10.0
40;74205005000832022;"2022-11-07";251806;2;"Unidade             ";10.0;20.0
43;74205005000832022;"2022-11-07";251806;1;"Unidade             ";35.0;35.0
45;74205005000832022;"2022-11-07";251806;350;"Unidade             ";0.05;17.5
47;74205005000832022;"2022-11-07";251806;150;"Unidade             ";7.0;1050.0
90;74205005000832022;"2022-11-07";251806;50;"Unidade             ";93.5;4675.0
92;74205005000832022;"2022-11-07";251806;70;"Unidade             ";20.5;1435.0
93;74205005000832022;"2022-11-07";251806;90;"Unidade             ";10.5;945.0
95;74205005000832022;"2022-11-07";251806;1;"Unidade             ";330.0;330.0
96;74205005000832022;"2022-11-07";251806;1;"Unidade             ";8.5;8.5
107;74205005000832022;"2022-11-07";251806;400;"Unidade             ";0.3;120.0
111;74205005000832022;"2022-11-07";251806;20;"Unidade             ";14.5;290.0
113;74205005000832022;"2022-11-07";251806;50;"Unidade             ";30.0;1500.0
1;74205005000842022;"2022-11-11";474156;20;"Unidade             ";1300.0;26000.0
1;74205005000892022;"2022-11-18";293118;2;"Unidade             ";1995.0;3990.0
3;74205005000892022;"2022-11-18";293118;162;"Unidade             ";1401.17;226990.0
1;75120005000222022;"2022-11-04";299497;1;"Unidade             ";123666.0;123666.0
5;75120005000222022;"2022-11-04";260688;1;"Unidade             ";411.0;411.0
2;75210005000192022;"2022-05-20";264217;2;"Unidade             ";3449.5;6899.0
4;75210005000192022;"2022-05-20";286670;5;"Unidade             ";203.29;1016.45
5;75210005000192022;"2022-05-20";17981;3;"Unidade             ";6324.33;18973.0
6;75210005000192022;"2022-05-20";17442;1;"Unidade             ";44000.0;44000.0
7;75210005000192022;"2022-05-20";150549;2;"Unidade             ";200000.0;400000.0
2;75210005000542022;"2022-08-11";474160;2;"Unidade             ";5306.25;10612.5
4;75210005000542022;"2022-08-11";474160;5;"Unidade             ";2990.0;14950.0
6;75210005000542022;"2022-08-11";451814;13;"Unidade             ";880.46;11446.0
7;75210005000542022;"2022-08-11";329048;3;"Unidade             ";391.33;1174.0
3;75210005000572022;"2022-09-22";445664;1;"Unidade             ";4580.0;4580.0
7;75210005000572022;"2022-09-22";304570;2;"Unidade             ";5475.0;10950.0
9;75210005000572022;"2022-09-22";486820;3;"Unidade             ";8163.33;24490.0
1;75300005000012022;"2022-10-26";451182;8;"Unidade             ";936.25;7490.0
3;75300005000012022;"2022-10-26";455640;1;"Unidade             ";5641.58;5641.58
4;75300005000012022;"2022-10-26";455640;1;"Unidade             ";8685.02;8685.02
6;75300005000012022;"2022-10-26";455640;1;"Unidade             ";10184.0;10184.0
7;75300005000012022;"2022-10-26";331146;4;"Unidade             ";5372.5;21490.0
8;75300005000012022;"2022-10-26";457083;3;"Unidade             ";15993.3;47980.0
10;75300005000012022;"2022-10-26";442496;1;"Unidade             ";5994.59;5994.59
11;75300005000012022;"2022-10-26";445116;2;"Unidade             ";4946.16;9892.32
15;75300005000012022;"2022-10-26";473224;1;"Unidade             ";2904.0;2904.0
16;75300005000012022;"2022-10-26";473224;1;"Unidade             ";2456.0;2456.0
17;75300005000012022;"2022-10-26";473224;1;"Unidade             ";1817.0;1817.0
18;75300005000012022;"2022-10-26";255301;1;"Unidade             ";23897.0;23897.0
19;75300005000012022;"2022-10-26";391377;2;"Unidade             ";1495.0;2990.0
20;75300005000012022;"2022-10-26";2089;3;"Unidade             ";7501.9;22505.7
22;75300005000012022;"2022-10-26";212166;1;"Unidade             ";900.0;900.0
23;75300005000012022;"2022-10-26";212166;1;"Unidade             ";1680.0;1680.0
25;75300005000012022;"2022-10-26";473227;2;"Unidade             ";11547.0;23094.0
27;75300005000012022;"2022-10-26";451566;6;"Unidade             ";6869.95;41219.8
29;75300005000012022;"2022-10-26";451566;6;"Unidade             ";5099.83;30599.0
31;75300005000012022;"2022-10-26";239727;1;"Unidade             ";548.0;548.0
33;75300005000012022;"2022-10-26";239727;1;"Unidade             ";473.0;473.0
34;75300005000012022;"2022-10-26";239727;1;"Unidade             ";385.0;385.0
35;75300005000012022;"2022-10-26";239727;2;"Unidade             ";324.9;649.8
38;75300005000012022;"2022-10-26";239727;4;"Unidade             ";1066.75;4267.0
40;75300005000012022;"2022-10-26";239727;2;"Unidade             ";1350.0;2700.0
42;75300005000012022;"2022-10-26";239727;1;"Unidade             ";950.0;950.0
43;75300005000012022;"2022-10-26";239792;1;"Unidade             ";1266.0;1266.0
45;75300005000012022;"2022-10-26";478573;3;"Unidade             ";1134.66;3404.0
46;75300005000012022;"2022-10-26";239727;1;"Unidade             ";1590.0;1590.0
2;76230005050802022;"2022-11-11";252444;1;"Unidade             ";7.5;7.5
3;76230005050802022;"2022-11-11";476819;1;"Unidade             ";9.4;9.4
4;76230005050802022;"2022-11-11";252444;1;"Unidade             ";4.4;4.4
6;76230005050802022;"2022-11-11";464176;1;"Unidade             ";8.5;8.5
8;76230005050802022;"2022-11-11";476817;1;"Unidade             ";9.2;9.2
9;76230005050802022;"2022-11-11";476817;1;"Unidade             ";6.2;6.2
10;76230005050802022;"2022-11-11";308247;1;"Unidade             ";5.5;5.5
11;76230005050802022;"2022-11-11";266200;1;"Unidade             ";2.5;2.5
12;76230005050802022;"2022-11-11";462327;1;"Unidade             ";6.7;6.7
13;76230005050802022;"2022-11-11";252285;1;"Unidade             ";5.8;5.8
14;76230005050802022;"2022-11-11";486402;1;"Unidade             ";4.9;4.9
15;76230005050802022;"2022-11-11";486398;1;"Unidade             ";5.9;5.9
16;76230005050802022;"2022-11-11";445479;1;"Garrafa             ";2.2;2.2
17;76230005050802022;"2022-11-11";463558;1;"Unidade             ";5.5;5.5
18;76230005050802022;"2022-11-11";446704;1;"Embalagem           ";3.45;3.45
19;76230005050802022;"2022-11-11";217771;1;"Unidade             ";2.95;2.95
21;76230005050802022;"2022-11-11";264051;1;"Pacote              ";2.5;2.5
23;76230005050802022;"2022-11-11";448382;1;"Embalagem           ";18.7;18.7
24;76230005050802022;"2022-11-11";454688;1;"Quilograma          ";83.0;83.0
25;76230005050802022;"2022-11-11";447798;1;"Quilograma          ";75.0;75.0
27;76230005050802022;"2022-11-11";476495;1;"Grama               ";12.5;12.5
3;76240005000072022;"2022-02-01";108138;1;"Unidade             ";3.0;3.0
6;76240005000072022;"2022-02-01";108138;1;"Unidade             ";4.5;4.5
7;76240005000072022;"2022-02-01";108138;1;"Unidade             ";3.96;3.96
8;76240005000072022;"2022-02-01";108138;1;"Unidade             ";3.79;3.79
10;76240005000072022;"2022-02-01";108138;1;"Unidade             ";4.5;4.5
12;76240005000072022;"2022-02-01";108138;1;"Unidade             ";3.5;3.5
13;76240005000072022;"2022-02-01";446618;1;"Unidade             ";0.3;0.3
16;76240005000072022;"2022-02-01";217784;1;"Lata                ";3.25;3.25
17;76240005000072022;"2022-02-01";217785;1;"Lata                ";2.99;2.99
22;76240005000072022;"2022-02-01";445479;1;"Garrafa             ";1.36;1.36
23;76240005000072022;"2022-02-01";217782;1;"Garrafa             ";3.4;3.4
26;76240005000072022;"2022-02-01";9750;1;"Unidade             ";2.3;2.3
30;76240005000072022;"2022-02-01";467294;1;"Embalagem           ";1.0;1.0
31;76240005000072022;"2022-02-01";460401;1;"Embalagem           ";2.8;2.8
33;76240005000072022;"2022-02-01";227481;1;"Pacote              ";1.5;1.5
34;76240005000072022;"2022-02-01";227481;1;"Pacote              ";1.5;1.5
2;76572005000022023;"2023-01-17";434496;1;"Unidade             ";120000.0;120000.0
2;76572005000082022;"2022-02-08";51306;1;"Unidade             ";11780.0;11780.0
4;76572005000082022;"2022-02-08";51306;1;"Unidade             ";7380.0;7380.0
6;76572005000082022;"2022-02-08";51306;49;"Unidade             ";1387.75;67999.8
2;76572005000322022;"2022-06-15";351627;114000;"Unidade             ";1.75;199500.0
3;76572005000322022;"2022-06-15";351628;9600;"Unidade             ";1.67;16032.0
4;76572005000322022;"2022-06-15";351624;40800;"Unidade             ";1.9;77520.0
5;76572005000322022;"2022-06-15";351638;180000;"Unidade             ";1.75;315000.0
7;76572005000322022;"2022-06-15";339051;18000;"Unidade             ";1.75;31500.0
8;76572005000322022;"2022-06-15";351675;168000;"Unidade             ";3.98;668640.0
9;76572005000322022;"2022-06-15";351623;168000;"Unidade             ";1.75;294000.0
11;76572005000322022;"2022-06-15";351632;42000;"Unidade             ";1.78;74760.0
12;76572005000322022;"2022-06-15";351639;7200;"Unidade             ";2.52;18144.0
13;76572005000322022;"2022-06-15";351657;192000;"Unidade             ";1.77;339840.0
14;76572005000322022;"2022-06-15";351879;18000;"Unidade             ";1.75;31500.0
15;76572005000322022;"2022-06-15";351647;54000;"Unidade             ";1.74;93960.0
16;76572005000322022;"2022-06-15";351645;84000;"Unidade             ";1.75;147000.0
17;76572005000322022;"2022-06-15";351631;3600;"Unidade             ";1.77;6372.0
18;76572005000322022;"2022-06-15";351650;4800;"Unidade             ";2.75;13200.0
19;76572005000322022;"2022-06-15";333559;180;"Unidade             ";3.09;556.2
20;76572005000322022;"2022-06-15";351643;15600;"Unidade             ";1.8;28080.0
21;76572005000322022;"2022-06-15";382448;60000;"Unidade             ";1.85;111000.0
22;76572005000322022;"2022-06-15";351622;12000;"Unidade             ";5.38;64560.0
23;76572005000322022;"2022-06-15";351622;9000;"Unidade             ";3.9;35100.0
24;76572005000322022;"2022-06-15";351653;12000;"Unidade             ";1.75;21000.0
25;76572005000322022;"2022-06-15";351673;2160;"Unidade             ";4.0;8640.0
26;76572005000322022;"2022-06-15";369996;60000;"Unidade             ";1.68;100800.0
27;76572005000322022;"2022-06-15";351648;54000;"Unidade             ";1.75;94500.0
28;76572005000322022;"2022-06-15";351649;54000;"Unidade             ";1.75;94500.0
29;76572005000322022;"2022-06-15";351646;168000;"Unidade             ";1.75;294000.0
30;76572005000322022;"2022-06-15";372985;72000;"Unidade             ";1.7;122400.0
31;76572005000322022;"2022-06-15";380452;6000;"Unidade             ";2.22;13320.0
37;76572005000322022;"2022-06-15";357764;100000;"Unidade             ";19.1;1910000.0
39;76572005000322022;"2022-06-15";380589;220100;"Unidade             ";4.86;1069690.0
41;76572005000322022;"2022-06-15";357606;100800;"Unidade             ";3.6;362880.0
43;76572005000322022;"2022-06-15";357606;150000;"Unidade             ";6.02;903903.0
45;76572005000322022;"2022-06-15";334364;13200;"Unidade             ";71.9;949080.0
1;76572005000352022;"2022-06-15";300735;1;"Unidade             ";25000.0;25000.0
